recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,written_during_early_access,comment_count,steam_purchase,received_for_free
223473161,english,Hugely replayable,1776454532,1776454532,True,0,0,0.5,False,0,True,False
223394469,english,Very good game,1776368664,1776368664,True,0,0,0.5,False,0,True,False
223332976,english,"Awesome game!
",1776286920,1776286920,True,0,0,0.5,False,0,True,False
223242884,english,Absolute masterpiece!,1776174734,1776174734,True,0,0,0.5,False,0,True,False
223056469,english,amazing game,1775943539,1775943539,True,0,0,0.5,False,0,True,False
222975014,english,Melhor que um ventilador ligado no 3 !,1775857921,1775857921,True,0,0,0.5,False,0,True,False
222533943,english,"copy BG3, lmao lol",1775341978,1775341978,True,0,0,0.5,False,0,True,False
222172027,english,game cool,1774959773,1774959773,True,0,1,0.5,False,0,True,False
222046222,english,great game,1774812185,1774812185,True,0,0,0.5,False,0,True,False
222045823,english,long game.,1774811875,1774811875,True,0,0,0.5,False,0,True,False
222031452,english,good game,1774801686,1774801686,True,0,0,0.5,False,0,True,False
222408784,english,Best CRPG in the world,1775225712,1775225712,True,1,0,0.50641024112701416,False,0,True,False
224079767,english,"Лучшая CRPG, 10/10",1777142853,1777142853,True,0,0,0.5,False,0,True,False
223205586,english,This is what gaming should be.,1776115999,1776115999,True,0,0,0.5,False,0,True,False
223152462,english,10/10,1776044420,1776044420,True,0,0,0.5,False,0,True,False
222789640,english,very good,1775628084,1775628084,True,0,0,0.5,False,0,True,False
223007679,english,Great Game.,1775900117,1775900117,True,2,1,0.523809552192687988,False,0,True,False
224100774,english,Fun Combat,1777163022,1777163022,True,0,0,0.5,False,0,True,False
224028915,english,Best Game Ever!!,1777090409,1777090409,True,0,0,0.5,False,0,True,False
223538627,english,is good,1776523172,1776523172,True,0,0,0.5,False,0,True,False
222914831,english,nice,1775784334,1775784334,True,0,0,0.5,False,0,True,False
222312755,english,the goat,1775119981,1775119981,True,0,0,0.5,False,0,True,False
222225461,english,On my soul we all cracking beast,1775013125,1775013125,True,0,0,0.5,False,0,True,False
222217029,english,свинский гной,1775001961,1775001961,True,0,0,0.5,False,0,True,False
222120275,english,Fun,1774894462,1774894462,True,0,0,0.5,False,0,True,False
222071704,english,I love my bone daddy (Fane) <333,1774837257,1774837257,True,0,0,0.5,False,0,True,False
223333715,english,strictly worse than 1,1776287813,1776287813,False,0,0,0.392527282238006592,False,0,True,False
223202456,english,Peak but BG 3 better...,1776112428,1776112428,True,2,0,0.514955282211303711,False,0,True,False
224092603,english,Simply a masterpiece.,1777153901,1777153901,True,0,0,0.5,False,0,True,False
223646019,english,Great Game,1776621679,1776621679,True,0,0,0.5,False,0,True,False
223454035,english,Best of the Best,1776439352,1776439352,True,0,0,0.5,False,0,True,False
223075772,english,Good,1775966067,1775966067,True,0,0,0.5,False,0,True,False
222143131,english,fantastic,1774918500,1774918500,True,0,0,0.5,False,0,True,False
222087383,english,É legalzinho,1774861198,1774861198,True,0,0,0.5,False,0,True,False
223803693,english,anything for Lohse :^),1776805908,1776805908,True,3,0,0.545454561710357666,False,0,True,False
223225823,english,Absolute lizard woman,1776148964,1776148964,True,1,0,0.523809552192687988,False,0,True,False
224122579,english,goat,1777190891,1777190891,True,0,0,0.5,False,0,True,False
223645433,english,Much good,1776621246,1776621246,True,0,0,0.5,False,0,True,False
222190425,english,Absolute cinema,1774976230,1774976230,True,0,0,0.5,False,0,True,False
222111225,english,BG3 before BG3,1774886510,1774886510,True,0,0,0.5,False,0,True,False
222842203,english,"pssst, I like you too",1775690833,1775690833,True,0,0,0.476190477609634399,False,0,True,False
223968038,english,nice,1777025271,1777025271,True,1,0,0.519999980926513672,False,0,True,False
224048432,english,"good
",1777115603,1777115603,True,0,0,0.5,False,0,True,False
223993857,english,May you wonder in wisdom,1777051413,1777051413,True,0,0,0.5,False,0,True,False
223661400,english,dis ♥♥♥♥ good,1776634586,1776634586,True,0,0,0.5,False,0,True,False
223353068,english,game cuốn quá,1776316866,1776316866,True,0,0,0.5,False,0,True,False
222221141,english,Classic,1775007313,1775007313,True,0,0,0.5,False,0,True,False
224095592,english,Amazing,1777156952,1777156952,True,0,0,0.5,False,0,True,False
223801623,english,Ignore me. I just hate the ♥♥♥♥♥♥ window that constantly asks for my ♥♥♥♥♥♥♥ opinion about the ♥♥♥♥♥♥♥ game.,1776803846,1776803846,True,0,0,0.5,False,0,True,False
223450007,english,i love mordus akaim,1776436318,1776436318,True,0,0,0.5,False,0,True,False
222891177,english,8/10,1775757038,1775757038,True,0,0,0.5,False,0,True,False
222791475,english,Awesome,1775631588,1775643973,True,0,0,0.5,False,0,True,False
222599853,english,Good,1775410006,1775410006,True,0,0,0.5,False,0,True,False
221995220,english,Nice,1774772431,1774772431,True,0,0,0.5,False,0,True,False
223652511,english,cool,1776626707,1776626707,True,1,0,0.52173912525177002,False,0,True,False
222342158,english,TROP BIEN,1775150693,1775150693,True,0,0,0.5,False,0,True,False
222259798,english,Just Wow,1775058424,1775058424,True,0,0,0.5,False,0,True,False
223761600,english,11/10,1776763261,1776763261,True,1,0,0.523809552192687988,False,0,True,False
224082438,english,It's alright.,1777145015,1777145015,True,0,0,0.5,False,0,True,False
223933294,english,the beginning,1776974075,1776974075,True,0,0,0.5,False,0,True,False
222955191,english,Its Divine,1775839032,1775839032,True,0,0,0.5,False,0,True,False
222590854,english,awesome,1775403039,1775403039,True,0,0,0.5,False,0,True,False
222448474,english,is good,1775259171,1775259171,True,0,0,0.5,False,0,True,False
223754718,english,fire !!!!!!!!!!!!!!!!!!!!,1776750966,1776750966,True,0,0,0.5,False,0,True,False
223639215,english,I LOVE DOS2,1776616682,1776616682,True,0,0,0.5,False,0,True,False
223272502,english,Oh yes BB,1776204666,1776204666,True,0,0,0.5,False,0,True,False
222657794,english,👍,1775473235,1775473235,True,0,0,0.5,False,0,True,False
222794414,english,7.8 Too much fire,1775637056,1775637056,True,0,0,0.5,False,0,True,False
222587905,english,awooga wooga honk honk,1775400829,1775400829,True,0,0,0.5,False,0,True,False
222595247,english,seronok,1775406392,1775406392,True,0,0,0.5,False,0,True,False
223703571,english,AMAZING,1776693210,1776693210,True,0,0,0.5,False,0,True,False
223189821,english,Amazin,1776099234,1776099234,True,0,0,0.5,False,0,True,False
223294089,english,gud',1776240157,1776240157,True,1,0,0.523809552192687988,False,0,True,False
222174266,english,Yes!,1774962129,1774962129,True,0,0,0.5,False,0,True,False
222022102,english,yes,1774795353,1774795353,True,0,0,0.5,False,0,True,False
223471255,english,baller,1776452923,1776452923,True,0,0,0.5,False,0,True,False
223117974,english,:),1776010087,1776010087,True,0,0,0.5,False,0,True,False
223301969,english,nah,1776253750,1776253750,False,0,0,0.308929204940795898,False,0,True,False
223069540,english,rdxctfvyhjkbul,1775958647,1775958647,True,0,0,0.5,False,0,True,False
224019696,english,.,1777078728,1777078728,True,0,0,0.5,False,0,True,False
222866165,english,\,1775729696,1775729696,True,0,0,0.476190477609634399,False,0,True,False
222505521,english,.,1775318779,1775318779,True,0,1,0.5,False,0,True,False
220217483,english,"Divinity: Original Sin 2 is the only game where a perfectly normal plan turns into:

teleport enemy → oil everywhere → fire everywhere → entire party dying → reload save.
And somehow that’s exactly why it’s one of the best RPGs ever made.

The world, the characters, the freedom, and the ridiculous amount of ways to solve problems, this game just lets you be creative. Or stupid. Both work.

Also: 100% completed.
My quicksave key is now permanently embedded in my keyboard.",1773000942,1773000942,True,166,7,0.923630952835083008,False,2,True,False
